transaction_id,date,description,amount,account,category,pending
015eb362-fa95-463e-aba4-8d4b90320c4f,2026-03-19,APPLE APP STORE,-19.63,Amex Cobalt,entertainment,False
fc435d17-17c8-4a75-9a45-7579accc21e2,2026-03-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
11934891-1107-4895-ad57-28b38aea4883,2026-03-20,FRESHII KING ST,-12.56,Simplii Visa,dining,False
43c4f469-3851-484f-95a3-3a56addadaa4,2026-03-20,MCDONALD'S BLOOR,-54.72,Amex Cobalt,dining,False
b062d8b7-6dff-4728-8808-2b05d0a934a0,2026-03-21,LOBLAWS STORE 4821,-141.75,Simplii Visa,groceries,False
8ba3a140-cd2f-49fc-918d-23510aef9286,2026-03-21,CHIPOTLE TORONTO,-14.16,Amex Cobalt,dining,False
e3f9e58d-0373-4034-93ff-58a468d836eb,2026-03-22,STARBUCKS YORKVILLE,-27.93,Amex Cobalt,dining,True
8adc97bf-e1ef-4c1b-a81f-f96edd06d86a,2026-03-22,PIZZA PIZZA #2211,-59.3,Simplii Visa,dining,False
29515507-dace-41ac-ab8e-65c505ccdc3d,2026-03-23,NO FRILLS 0392,-121.67,Simplii Visa,groceries,False
35bc82ed-a2a3-46a2-a2ed-864b9a795ef0,2026-03-23,MCDONALD'S BLOOR,-29.77,Simplii Visa,dining,False
aa94692e-bf17-43b0-bfe4-1923e2228464,2026-03-23,OSMOW'S SHAWARMA,-43.68,Simplii Visa,dining,False
a4cd1e40-6054-4f1b-82dc-1f919980c3df,2026-03-23,TICKETMASTER CA,-11.16,Amex Cobalt,entertainment,False
a0bf90db-673b-4d0f-98c4-fe56ae8c060f,2026-03-24,UNIQLO TORONTO,-53.33,Amex Cobalt,shopping,False
3d1c5613-50eb-4b3c-8296-831de07ec448,2026-03-25,POKE BOX DOWNTOWN,-22.07,Simplii Visa,dining,False
2cbcf118-2648-45c6-b919-33b6646ab7d2,2026-03-25,BURRITO BOYZ,-27.57,Amex Cobalt,dining,False
6ace0e7a-58d6-44f9-9aa4-6b1c338e6bdf,2026-03-25,BURRITO BOYZ,-48.63,Simplii Visa,dining,False
fea376d4-a182-427d-b1bd-d75f0aa80c34,2026-03-27,LOBLAWS STORE 4821,-44.37,CIBC Checking,groceries,False
964f0dda-895d-44dd-a406-855a901a0bf5,2026-03-27,PIZZA PIZZA #2211,-56.68,Amex Cobalt,dining,False
04b9bdbc-5dfb-45be-8b48-5358b88e3bc3,2026-03-27,TIM HORTONS #4421,-59.85,Simplii Visa,dining,False
8fd45bae-0dd6-4e7a-80e8-8b78fc6f7188,2026-03-28,STARBUCKS YORKVILLE,-55.76,Simplii Visa,dining,False
2de5390d-0a72-412f-9070-8d3a1e6824f3,2026-03-28,UBER TRIP 8X9K,-21.41,CIBC Checking,transit,False
7434698c-bd8a-4e6d-b705-0e84b97b278f,2026-03-28,UBER TRIP 8X9K,-4.99,CIBC Checking,transit,False
cbd0eb9d-aa35-4092-9baf-ff66d1af2f77,2026-03-29,BURRITO BOYZ,-25.35,Simplii Visa,dining,False
d8ababad-1c8a-4ba3-8e64-c50e0071561b,2026-03-29,CHIPOTLE TORONTO,-14.34,Amex Cobalt,dining,False
4634fead-3bfd-4398-9985-5d4c095bf1dd,2026-03-30,NO FRILLS 0392,-89.06,CIBC Checking,groceries,False
93eaeb84-acd7-4ade-9328-71243e450bff,2026-03-30,MCDONALD'S BLOOR,-16.2,Amex Cobalt,dining,False
f1c45d68-5bdc-420f-ac24-8a8a6da2c92b,2026-03-30,MCDONALD'S BLOOR,-41.13,Simplii Visa,dining,False
9d0bf2a2-b1a2-43ba-b350-f779ddc86340,2026-03-30,PIZZA PIZZA #2211,-13.75,Simplii Visa,dining,False
255bec15-1abd-4431-ba0d-5ab03adddb86,2026-03-31,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
38ec4012-b954-4167-bd73-f2fc86c23fea,2026-03-31,MCDONALD'S BLOOR,-48.26,Simplii Visa,dining,False
84c9a322-2e5d-4615-a463-64c83c810f48,2026-04-01,INTERAC E-TFR RENT,-1086.98,CIBC Checking,rent,True
931579c3-f051-4f13-81a8-20446c4044e1,2026-04-01,GOODLIFE FITNESS,-59.51,Amex Cobalt,subscriptions,False
9ea50073-e50c-4002-a864-cee36eb9464d,2026-04-01,FARM BOY QUEEN ST,-126.18,CIBC Checking,groceries,False
6e3d1afe-7d71-4f5e-ab04-660cdcebafae,2026-04-02,IKEA NORTH YORK,-129.9,Capital One Mastercard,shopping,False
ce3c5fd6-fd62-4caa-b835-b5997b9c08a4,2026-04-03,CHIPOTLE TORONTO,-52.17,Simplii Visa,dining,False
241d92f6-b2b1-4185-a047-707a3a8fefa4,2026-04-03,GO TRANSIT FARE,-24.56,CIBC Checking,transit,False
8aa55b8f-ea5b-46a0-a5e7-052a5f002de5,2026-04-04,FRESHCO DANFORTH,-102.71,Simplii Visa,groceries,False
327ee6e8-57a4-4956-ab37-e4213f42bde7,2026-04-04,POKE BOX DOWNTOWN,-14.5,Amex Cobalt,dining,False
1b612511-9130-41ec-a3d5-3338d09ca90e,2026-04-05,SPOTIFY CA,-8.28,Amex Cobalt,subscriptions,False
fe9119a9-f2ac-4d5c-aa1c-6c0b9906ec80,2026-04-06,UBER TRIP 8X9K,-18.62,CIBC Checking,transit,False
c78714f1-d0c4-4a85-8538-a1758f930359,2026-04-08,STARBUCKS YORKVILLE,-18.49,Simplii Visa,dining,False
1de334f8-9f8f-42a5-a038-c981328b2b8f,2026-04-08,GO TRANSIT FARE,-7.25,CIBC Checking,transit,False
ef7bd10a-cd5a-4305-81c6-dcbbf0edce4c,2026-04-08,PHYSIOPLUS CLINIC,-12.96,Simplii Visa,health,False
cbc01be7-0995-493f-8f68-ad469141d086,2026-04-10,IKEA NORTH YORK,-35.95,Amex Cobalt,shopping,False
32c68232-6a86-431c-bdf2-e11367bc20b9,2026-04-11,FRESHII KING ST,-10.98,Simplii Visa,dining,False
8bab7d01-6226-426b-8b21-bf615b833737,2026-04-11,POKE BOX DOWNTOWN,-48.15,Simplii Visa,dining,False
3f939eee-fb50-4068-a782-ff11eb890c27,2026-04-12,NETFLIX.COM,-18.18,Amex Cobalt,subscriptions,False
8815742a-280a-4619-a3cb-992da6e2c09a,2026-04-14,FARM BOY QUEEN ST,-58.63,CIBC Checking,groceries,False
dd20c950-fcec-4204-b0d1-c2a8ff254275,2026-04-14,UBER TRIP 8X9K,-19.16,CIBC Checking,transit,False
79045401-b15e-4029-935a-50c881a5447a,2026-04-15,CIBC PAYROLL DEPOSIT,2658.32,CIBC Checking,income,False
58d8fe3b-1742-4f1c-a2e3-18204a0cd483,2026-04-15,INDIGO BOOKS,-552.27,Capital One Mastercard,shopping,False
ef6bfffa-b421-4c09-9755-4da006810ab4,2026-04-16,METRO #1204,-34.34,CIBC Checking,groceries,False
012dce04-b54b-4546-8791-69fa0c2a919c,2026-04-16,TICKETMASTER CA,-34.65,Amex Cobalt,entertainment,True
60b18c34-f1d2-4600-93f6-fa02b46ea91a,2026-04-17,FRESHCO DANFORTH,-30.65,Simplii Visa,groceries,False
61214cf6-c935-41c0-b644-da3fd1a906a8,2026-04-19,UBER TRIP 8X9K,-8.96,CIBC Checking,transit,False
254f4557-6b70-4ab0-accc-60afe156a19b,2026-04-20,AMAZON PRIME CA,-9.52,Amex Cobalt,subscriptions,False
18eaddf1-10eb-4865-b431-d8415474cf01,2026-04-20,STARBUCKS YORKVILLE,-51.57,Amex Cobalt,dining,False
486073f3-3351-409e-86e1-5c1d8a5506c6,2026-04-20,TICKETMASTER CA,-12.18,Amex Cobalt,entertainment,False
f9afe315-2424-418a-b2e6-7ddaa1aa0ee7,2026-04-21,STARBUCKS YORKVILLE,-49.65,Simplii Visa,dining,False
c17a4c45-ef04-4b1f-837a-9cd5a230a92b,2026-04-21,POKE BOX DOWNTOWN,-10.09,Simplii Visa,dining,False
e1e5dd70-17e4-4cb7-a65f-4c69f6229250,2026-04-22,FARM BOY QUEEN ST,-108.75,CIBC Checking,groceries,False
795d7456-cec4-4be5-b19e-518b03d8cebc,2026-04-23,SOBEYS EXPRESS,-139.28,Simplii Visa,groceries,False
10423541-8574-433f-9897-11ab4dd947f0,2026-04-23,UNIQLO TORONTO,-100.05,Capital One Mastercard,shopping,False
b1a6bc6a-74f1-446d-8ed7-49c2cc775d8d,2026-04-28,METRO #1204,-36.2,Simplii Visa,groceries,False
7155d54b-aa95-4cd4-a582-662cbdd9b67c,2026-04-28,POKE BOX DOWNTOWN,-56.25,Simplii Visa,dining,False
87fea878-c514-4441-8664-d4de81d6a9ce,2026-04-28,PIZZA PIZZA #2211,-44.3,Amex Cobalt,dining,False
02f562bc-107e-4f86-b6e3-bb903bf52901,2026-04-30,CIBC PAYROLL DEPOSIT,929.3,CIBC Checking,income,False
